Date,Close/Last,Volume,Open,High,Low
06/12/2019,$84.77,1192015,$85.66,$86.06,$84.66
06/11/2019,$85.48,918463,$86.09,$86.73,$85.345
06/10/2019,$85.69,1279923,$85.28,$86.49,$85.24
06/07/2019,$84.71,1297353,$84.53,$84.92,$84.03
06/06/2019,$84.46,2115965,$85.56,$85.615,$83.96
06/05/2019,$85.74,1223522,$85.64,$86.195,$84.58
06/04/2019,$85.10,1859095,$83.58,$85.18,$83.42
06/03/2019,$82.96,1813807,$81.85,$83.75,$81.55
05/31/2019,$81.88,2605389,$81.59,$82.235,$80.76
05/30/2019,$82.73,2114034,$81.91,$82.825,$81.05
05/29/2019,$82.23,2486910,$82.00,$82.91,$81.16
05/28/2019,$82.75,2725713,$84.50,$84.53,$82.68
05/24/2019,$84.04,2645266,$84.94,$85.19,$83.29
05/23/2019,$84.09,3234068,$85.01,$85.86,$83.52
05/22/2019,$85.01,4812602,$80.6621,$85.2359,$80.4268
05/21/2019,$86.6758,2623030,$85.5935,$87.2498,$84.9629
05/20/2019,$85.2735,1902520,$84.8312,$85.7158,$84.4077
05/17/2019,$85.4523,1627796,$85.5747,$86.2899,$85.2265
05/16/2019,$85.9229,1469387,$85.6405,$86.7416,$85.49
05/15/2019,$85.3582,1328401,$84.3606,$85.7817,$84.0218
05/14/2019,$85.0288,2115624,$85.0571,$85.49,$83.8807
05/13/2019,$84.8124,2146926,$85.8758,$86.3181,$84.5771
05/10/2019,$87.438,1863062,$88.1627,$88.285,$85.7252
05/09/2019,$88.5015,1383474,$87.9651,$88.7179,$86.9863
05/08/2019,$88.2003,1400178,$88.1721,$88.8403,$87.6169
05/07/2019,$88.1251,1621708,$87.6357,$88.5768,$87.4475
05/06/2019,$88.3321,1934421,$88.4544,$88.5956,$87.7282
05/03/2019,$89.7532,1650305,$88.9344,$89.8002,$88.7274
05/02/2019,$88.3603,2036628,$87.9745,$88.6991,$87.5039
05/01/2019,$87.5322,1090621,$88.8215,$88.9367,$87.5039
04/30/2019,$88.8497,1797606,$88.5486,$88.9626,$88.0968
04/29/2019,$88.925,1571136,$88.6991,$89.3014,$88.3321
04/26/2019,$88.9532,1212504,$88.8591,$89.0097,$87.5416
04/25/2019,$88.4733,1550522,$89.1697,$89.3203,$87.9651
04/24/2019,$89.1509,1510010,$89.1414,$89.6685,$88.4733
04/23/2019,$89.0191,1913325,$89.2638,$89.4434,$88.2568
04/22/2019,$89.2638,1708642,$89.4614,$90.2708,$88.9156
04/18/2019,$89.9226,2354378,$89.6967,$90.5343,$88.9909
04/17/2019,$89.8755,5281346,$87.9086,$90.0543,$87.9086
04/16/2019,$87.8239,5352182,$85.8288,$88.0874,$85.6688
04/15/2019,$85.8288,1433123,$85.5182,$86.0076,$85.3676
04/12/2019,$85.3676,1721563,$84.1818,$85.4241,$84.0454
04/11/2019,$84.0407,1093750,$84.3606,$84.6288,$83.6548
04/10/2019,$84.0877,1385996,$83.5419,$84.1818,$83.4384
